carat,cut,color,clarity,depth,table,price
0.31,1,4,6,0.6675838483997424,0.2692307692307693,707
1.2,4,7,4,1.366473025635703,0.28846153846153844,4548
0.31,1,5,4,0.2482503420581651,0.20769230769230773,502
1.5,5,6,2,2.2051400383188575,0.34615384615384615,4704
0.31,3,1,4,1.2965841079121059,0.23076923076923073,641
0.41,1,1,4,-0.10119424655981511,0.23076923076923073,1076
1.01,3,1,6,0.5278060129525484,0.3076923076923076,10453
0.9,2,3,4,0.45791709522895124,0.28846153846153844,4801
1.08,2,3,3,0.2482503420581651,0.28846153846153844,4953
0.41,1,2,3,0.5976949306761453,0.2692307692307693,755
1.16,1,6,4,-0.17108316428341216,0.2692307692307693,5207
2.0,3,7,2,-0.5904166706249895,0.21153846153846156,10907
0.73,3,2,2,-1.4989726010317361,0.2692307692307693,2359
1.01,1,3,2,-0.8699723415193726,0.2692307692307693,4497
0.4,4,6,3,1.506250861082892,0.2692307692307693,596
0.56,1,2,5,0.10847250661097103,0.2692307692307693,2145
0.42,2,1,5,-0.6603055883485865,0.3076923076923076,1235
0.56,2,2,4,0.2482503420581651,0.2692307692307693,1915
1.04,1,4,8,0.2482503420581651,0.21153846153846156,8921
1.01,2,4,2,0.5278060129525484,0.326923076923077,4249
1.07,2,4,4,0.10847250661097103,0.28846153846153844,6903
0.34,1,3,7,-0.03130532883621808,0.23076923076923073,959
1.0,2,7,3,-0.6603055883485865,0.28846153846153844,3780
0.61,2,1,3,-0.10119424655981511,0.28846153846153844,1614
0.9,3,4,8,0.9471395192941255,0.28846153846153844,5670
0.9,3,2,4,1.1568062724649117,0.3076923076923076,3894
0.35,1,1,4,-0.17108316428341216,0.2500000000000001,829
0.57,1,4,6,-0.03130532883621808,0.2500000000000001,2206
0.53,3,2,3,0.8772506015705285,0.23076923076923073,1408
0.56,3,3,4,-1.219416930137353,0.2692307692307693,1627
2.06,2,6,2,-0.5205277529013924,0.3076923076923076,14982
0.42,2,3,3,-0.17108316428341216,0.28846153846153844,992
0.33,2,4,5,-1.0097501769665669,0.3076923076923076,666
0.34,2,4,4,-1.0097501769665669,0.28846153846153844,765
2.01,2,7,4,-0.9398612592429697,0.3076923076923076,13744
0.4,1,2,3,-0.8000834237957756,0.2500000000000001,772
0.3,1,4,4,0.17836142433456806,0.2500000000000001,503
0.71,1,4,3,-0.38074991745419834,0.28846153846153844,2400
0.7,3,3,2,-0.7301945060721785,0.28846153846153844,2195
0.52,1,5,5,0.5278060129525484,0.28846153846153844,1582
0.71,1,1,2,-0.9398612592429697,0.2500000000000001,2516
0.41,4,2,5,-0.31086099973060627,0.34615384615384615,954
0.51,2,4,6,-0.5904166706249895,0.34615384615384615,2035
0.23,1,2,6,0.5278060129525484,0.2692307692307693,530
1.28,2,1,2,-0.38074991745419834,0.28846153846153844,6936
0.77,2,1,5,-1.63875043647893,0.3076923076923076,3966
0.42,2,5,4,0.2482503420581651,0.2692307692307693,992
1.51,2,2,4,0.5976949306761453,0.326923076923077,14844
0.41,2,3,7,-0.31086099973060627,0.3076923076923076,1295
0.52,2,4,5,0.5976949306761453,0.3076923076923076,1815
1.01,4,1,4,1.576139778806489,0.28846153846153844,6176
1.73,4,2,1,1.2965841079121059,0.3076923076923076,8370
1.05,3,2,4,1.2266951901885088,0.2692307692307693,6586
1.06,1,3,5,0.10847250661097103,0.2692307692307693,7345
1.21,2,5,2,-0.8000834237957756,0.2500000000000001,5140
0.38,2,7,5,0.2482503420581651,0.326923076923077,770
1.2,4,2,4,1.366473025635703,0.2692307692307693,5914
0.51,5,2,3,2.1352511205952553,0.28846153846153844,1237
0.7,2,3,2,-1.4989726010317361,0.28846153846153844,2234
0.4,1,1,4,-0.10119424655981511,0.23076923076923073,1226
1.0,2,4,4,0.8772506015705285,0.28846153846153844,6048
0.53,3,7,5,-0.2409720820070092,0.2500000000000001,1106
0.73,1,3,2,0.2482503420581651,0.2500000000000001,2712
0.32,1,1,3,0.5976949306761453,0.23076923076923073,589
1.5,4,7,4,1.2965841079121059,0.28846153846153844,7177
0.7,1,2,2,-0.38074991745419834,0.23076923076923073,2239
0.38,2,6,2,-1.219416930137353,0.3076923076923076,500
0.33,1,3,6,0.45791709522895124,0.23076923076923073,750
0.41,1,3,3,0.6675838483997424,0.2692307692307693,755
0.7,1,7,3,0.17836142433456806,0.23076923076923073,1815
0.53,2,1,3,-0.2409720820070092,0.28846153846153844,1566
0.42,1,3,6,-0.03130532883621808,0.2692307692307693,1142
0.52,1,4,5,0.38802817750535423,0.23076923076923073,1815
0.51,3,5,4,-0.6603055883485865,0.28846153846153844,1414
0.31,1,2,3,-0.45063883517779535,0.2500000000000001,660
0.31,1,2,2,-1.149528012413756,0.2692307692307693,558
1.01,1,4,6,0.45791709522895124,0.3076923076923076,7806
0.71,3,5,2,1.0170284370177227,0.28846153846153844,2259
0.81,3,6,5,0.6675838483997424,0.28846153846153844,2950
1.22,1,6,5,0.38802817750535423,0.21153846153846156,6459
1.58,3,3,4,-1.28930584786095,0.34615384615384615,14308
0.32,3,3,3,-1.708639354202527,0.28846153846153844,533
1.02,1,2,2,0.8073616838469315,0.2692307692307693,4798
1.5,2,4,4,-2.3376396137148907,0.28846153846153844,11189
0.56,1,1,4,-0.2409720820070092,0.2692307692307693,1963
0.54,3,5,2,0.6675838483997424,0.3076923076923076,1099
1.01,1,6,3,0.38802817750535423,0.3076923076923076,4518
0.36,2,4,2,-1.708639354202527,0.3076923076923076,473
2.03,2,4,3,0.10847250661097103,0.3076923076923076,15322
2.24,1,5,2,-0.2409720820070092,0.2500000000000001,16300
1.12,1,4,2,-0.31086099973060627,0.23076923076923073,4990
1.73,3,6,3,-0.38074991745419834,0.326923076923077,10761
0.42,3,4,4,-1.149528012413756,0.34615384615384615,847
0.32,4,4,4,1.0869173547413147,0.21153846153846156,561
1.52,4,4,2,0.9471395192941255,0.28846153846153844,7933
1.4,2,5,3,0.31813925978176216,0.28846153846153844,8223
0.74,1,4,3,-0.8000834237957756,0.23076923076923073,3130
1.54,1,3,4,0.10847250661097103,0.2692307692307693,12978
1.5,3,6,3,0.9471395192941255,0.3076923076923076,8291
1.53,2,4,6,0.5278060129525484,0.326923076923077,15365
1.27,3,6,4,0.45791709522895124,0.28846153846153844,6443
0.8,2,4,4,-1.4989726010317361,0.3076923076923076,3136
1.0,1,2,3,0.8073616838469315,0.2500000000000001,5935
2.1,1,6,3,-0.03130532883621808,0.23076923076923073,13182
0.83,3,2,3,1.436361943359295,0.21153846153846156,3295
0.74,1,1,4,0.17836142433456806,0.2692307692307693,3487
0.53,1,7,3,-0.10119424655981511,0.23076923076923073,999
1.36,2,5,4,0.10847250661097103,0.28846153846153844,8718
1.01,1,2,2,0.45791709522895124,0.2500000000000001,4808
0.26,1,3,7,0.6675838483997424,0.23076923076923073,814
0.32,1,2,3,0.10847250661097103,0.2500000000000001,720
1.01,2,2,7,-0.10119424655981511,0.28846153846153844,10888
0.78,1,6,4,-1.3591947655845469,0.28846153846153844,2652
0.43,2,4,8,-0.5205277529013924,0.28846153846153844,1433
0.5,2,3,6,0.38802817750535423,0.28846153846153844,2052
0.41,1,1,2,-0.5205277529013924,0.2500000000000001,683
0.33,1,2,4,-0.45063883517779535,0.23076923076923073,738
0.33,1,1,7,-0.5205277529013924,0.23076923076923073,1100
2.2,2,6,2,0.8772506015705285,0.3076923076923076,15238
0.3,1,3,4,-0.7301945060721785,0.2500000000000001,605
0.51,1,4,5,-0.38074991745419834,0.23076923076923073,1634
0.96,4,5,2,-3.52575121501602,0.3653846153846153,3454
2.02,2,5,2,-1.28930584786095,0.23076923076923073,15996
0.38,1,3,6,0.2482503420581651,0.22307692307692306,1010
0.51,3,2,5,0.7374727661233345,0.2711538461538462,1970
0.72,3,4,6,-0.9398612592429697,0.28846153846153844,3043
1.0,2,5,3,0.038583588887373996,0.326923076923077,3991
0.5,2,2,3,-1.0796390946901588,0.28846153846153844,1415
0.3,1,2,8,-0.5904166706249895,0.2500000000000001,1120
0.54,2,1,7,-0.2409720820070092,0.27884615384615385,3194
1.01,3,2,2,1.1568062724649117,0.3076923076923076,4299
0.32,2,4,4,0.38802817750535423,0.28846153846153844,720
0.7,2,3,3,-0.38074991745419834,0.3076923076923076,2239
1.07,1,6,7,0.38802817750535423,0.2692307692307693,6685
0.71,3,3,4,-1.4989726010317361,0.2500000000000001,2994
0.43,4,5,7,-1.219416930137353,0.34615384615384615,1000
0.3,2,5,7,-0.7301945060721785,0.28846153846153844,620
0.51,3,1,4,1.0170284370177227,0.326923076923077,1633
0.31,1,4,4,-0.10119424655981511,0.23076923076923073,544
1.16,1,4,8,0.17836142433456806,0.2692307692307693,10082
0.31,1,6,3,0.10847250661097103,0.2500000000000001,436
0.8,1,3,3,-0.8699723415193726,0.2692307692307693,3420
1.05,3,2,2,0.8073616838469315,0.2692307692307693,4398
0.32,1,4,3,0.38802817750535423,0.2692307692307693,508
0.41,1,3,5,0.10847250661097103,0.2692307692307693,1007
0.5,1,5,7,0.5278060129525484,0.1923076923076924,1648
0.56,2,4,3,-0.45063883517779535,0.34615384615384615,1287
0.31,3,2,8,-0.17108316428341216,0.3076923076923076,1209
0.6,2,2,3,-1.63875043647893,0.326923076923077,1771
1.32,3,6,4,-0.8699723415193726,0.3076923076923076,7125
0.81,4,6,5,-1.63875043647893,0.2500000000000001,3042
0.44,2,2,3,0.38802817750535423,0.28846153846153844,998
0.55,1,5,8,-0.03130532883621808,0.23076923076923073,2133
0.31,1,1,3,0.10847250661097103,0.2692307692307693,571
0.41,4,3,6,1.2965841079121059,0.2500000000000001,1064
0.31,4,1,3,1.2266951901885088,0.2692307692307693,571
1.26,3,4,6,-0.5904166706249895,0.2500000000000001,10020
0.57,2,2,4,-0.2409720820070092,0.28846153846153844,1949
0.53,1,6,7,0.31813925978176216,0.1923076923076924,1435
0.31,1,5,4,-0.2409720820070092,0.2500000000000001,646
0.3,3,3,5,-0.5904166706249895,0.3846153846153847,704
0.42,1,5,3,0.31813925978176216,0.2692307692307693,898
1.13,3,5,2,0.6675838483997424,0.23076923076923073,4661
1.73,2,5,4,-1.7785282719261193,0.34615384615384615,13221
0.35,1,6,5,-0.5904166706249895,0.2692307692307693,552
0.72,4,5,5,-1.219416930137353,0.35,2637
1.14,1,4,7,-0.45063883517779535,0.28846153846153844,10933
0.42,2,2,5,0.31813925978176216,0.3076923076923076,1181
0.53,1,1,5,-0.10119424655981511,0.2500000000000001,2340
0.32,1,4,6,-0.45063883517779535,0.23076923076923073,936
0.5,2,4,4,-1.0796390946901588,0.326923076923077,1415
1.5,3,2,3,-1.4989726010317361,0.28846153846153844,11586
0.8,3,5,3,0.8772506015705285,0.2692307692307693,3005
1.2,1,6,2,-0.45063883517779535,0.2692307692307693,5373
0.31,1,2,4,-0.2409720820070092,0.21153846153846156,872
0.33,3,1,2,1.0869173547413147,0.1923076923076924,631
0.7,1,1,3,0.17836142433456806,0.21153846153846156,2726
0.5,2,2,4,0.38802817750535423,0.326923076923077,1746
0.41,2,1,4,0.45791709522895124,0.326923076923077,1007
0.77,1,4,3,-0.17108316428341216,0.2500000000000001,3253
0.91,3,2,3,0.9471395192941255,0.28846153846153844,4434
0.7,3,2,3,0.5976949306761453,0.28846153846153844,2239
0.31,3,2,7,-0.38074991745419834,0.28846153846153844,890
0.34,1,2,4,0.038583588887373996,0.2692307692307693,696
1.5,5,2,2,3.183584886449196,0.326923076923077,10080
0.7,3,2,5,-0.31086099973060627,0.2500000000000001,2967
2.27,1,4,3,-0.45063883517779535,0.326923076923077,18343
1.5,3,5,3,0.45791709522895124,0.28846153846153844,9237
0.31,1,6,5,0.45791709522895124,0.1923076923076924,507
2.03,2,5,2,-0.10119424655981511,0.28846153846153844,16075
0.53,1,2,4,0.038583588887373996,0.23076923076923073,2163
0.71,3,3,3,0.9471395192941255,0.2692307692307693,2343
1.16,5,5,2,4.511474323197525,0.23076923076923073,3118
0.3,1,2,5,-0.45063883517779535,0.28846153846153844,673
1.01,3,3,5,1.506250861082892,0.23076923076923073,6679
0.7,3,3,3,0.38802817750535423,0.28846153846153844,2161
1.07,3,2,2,-0.10119424655981511,0.2500000000000001,4824
2.3,1,4,2,-0.2409720820070092,0.2692307692307693,14744
1.01,4,3,4,-0.03130532883621808,0.28846153846153844,6288
0.71,1,6,3,0.10847250661097103,0.2500000000000001,2660
1.53,3,5,4,0.31813925978176216,0.28846153846153844,11178
0.77,2,6,5,0.5976949306761453,0.23076923076923073,2524
0.32,2,5,6,0.38802817750535423,0.28846153846153844,645
1.0,2,1,2,-1.0097501769665669,0.28846153846153844,4295
0.5,3,1,5,0.38802817750535423,0.326923076923077,1804
1.5,3,6,6,1.576139778806489,0.21153846153846156,9618
1.54,1,4,7,-0.6603055883485865,0.2692307692307693,16169
1.02,1,4,7,-0.17108316428341216,0.2692307692307693,8168
0.7,1,2,3,-1.0796390946901588,0.28846153846153844,2617
0.32,4,1,2,1.506250861082892,0.28846153846153844,612
0.58,1,3,4,0.45791709522895124,0.2692307692307693,1798
1.59,3,6,4,-0.45063883517779535,0.29999999999999993,10309
0.7,1,7,4,0.45791709522895124,0.23076923076923073,1874
1.22,2,4,5,0.31813925978176216,0.3076923076923076,8583
0.3,1,2,4,-0.10119424655981511,0.23076923076923073,844
0.31,3,6,7,1.2965841079121059,0.23076923076923073,541
0.31,1,3,4,0.038583588887373996,0.1923076923076924,591
0.73,4,2,5,-0.6603055883485865,0.34615384615384615,3471
1.02,3,5,4,1.0869173547413147,0.326923076923077,5255
0.33,1,1,3,0.7374727661233345,0.2500000000000001,780
0.43,1,4,3,0.17836142433456806,0.23076923076923073,795
0.81,1,2,2,0.17836142433456806,0.23076923076923073,2559
0.54,3,4,2,-1.5688615187553332,0.326923076923077,1083
1.27,3,3,2,-0.5205277529013924,0.34615384615384615,5330
0.51,3,2,5,-1.4989726010317361,0.2500000000000001,1841
0.51,1,2,3,-0.03130532883621808,0.2500000000000001,1732
1.51,3,4,5,0.5278060129525484,0.28846153846153844,13686
2.0,2,7,5,0.17836142433456806,0.3653846153846153,11793
0.52,2,4,2,-2.3376396137148907,0.3653846153846153,1076
0.31,1,5,5,-0.03130532883621808,0.2692307692307693,544
1.01,3,2,3,-0.45063883517779535,0.2692307692307693,5339
0.34,2,5,5,-0.6603055883485865,0.3076923076923076,596
0.31,1,5,8,-0.2409720820070092,0.2500000000000001,789
1.21,1,3,2,0.038583588887373996,0.2692307692307693,6105
0.31,1,2,4,0.5278060129525484,0.21153846153846156,720
0.9,3,4,6,0.5976949306761453,0.23076923076923073,4668
0.32,1,2,4,0.17836142433456806,0.23076923076923073,900
0.72,3,7,5,0.7374727661233345,0.28846153846153844,2066
0.34,2,3,5,-0.9398612592429697,0.28846153846153844,745
0.37,4,1,3,1.366473025635703,0.23076923076923073,681
1.01,3,2,6,1.1568062724649117,0.2692307692307693,8797
1.22,1,5,2,0.38802817750535423,0.2692307692307693,6398
1.09,1,3,2,-0.38074991745419834,0.23076923076923073,5016
0.43,1,3,4,-0.45063883517779535,0.2500000000000001,905
0.3,1,4,5,-0.2409720820070092,0.2692307692307693,776
0.71,3,4,4,0.2482503420581651,0.3653846153846153,2599
0.72,1,3,2,0.10847250661097103,0.21153846153846156,2674
1.01,3,4,4,-1.7785282719261193,0.3076923076923076,5999
0.43,1,5,3,0.38802817750535423,0.2500000000000001,716
1.03,3,4,2,-0.2409720820070092,0.21153846153846156,4466
1.0,1,4,3,-0.5205277529013924,0.2692307692307693,5622
0.57,4,3,4,-1.219416930137353,0.34615384615384615,1680
0.4,2,1,6,0.17836142433456806,0.34615384615384615,1206
1.7,1,5,2,0.2482503420581651,0.2692307692307693,7273
0.32,1,4,8,-0.31086099973060627,0.2500000000000001,905
0.71,1,4,3,0.8073616838469315,0.2692307692307693,2352
0.41,2,4,4,-0.2409720820070092,0.3076923076923076,827
0.71,4,6,5,1.715917614253683,0.2500000000000001,2161
0.99,1,3,5,-0.5205277529013924,0.23076923076923073,5947
1.6,1,3,5,-0.8699723415193726,0.2692307692307693,18571
0.35,2,5,4,-1.4989726010317361,0.3653846153846153,709
1.02,2,1,3,0.38802817750535423,0.3076923076923076,5998
1.01,3,3,5,1.0170284370177227,0.28846153846153844,7107
0.78,1,3,3,-0.5205277529013924,0.23076923076923073,3036
2.04,2,6,2,-1.0796390946901588,0.3076923076923076,15543
1.03,1,4,3,-1.149528012413756,0.3076923076923076,5111
1.56,3,6,3,-0.31086099973060627,0.2692307692307693,9494
0.33,3,2,6,-1.3591947655845469,0.30192307692307707,893
0.27,1,2,5,-0.10119424655981511,0.23076923076923073,603
0.52,1,7,8,0.2482503420581651,0.2500000000000001,1385
0.79,1,2,4,-1.708639354202527,0.2692307692307693,3377
2.01,2,3,2,-0.31086099973060627,0.34615384615384615,17746
0.32,1,5,6,-0.10119424655981511,0.23076923076923073,628
1.24,3,7,2,0.9471395192941255,0.326923076923077,3791
1.02,2,4,4,0.6675838483997424,0.28846153846153844,5506
0.41,1,1,5,0.038583588887373996,0.2692307692307693,1230
0.43,2,3,5,0.5278060129525484,0.28846153846153844,1129
1.52,2,4,3,0.38802817750535423,0.28846153846153844,10221
0.8,4,4,3,1.506250861082892,0.2692307692307693,2650
0.52,3,2,4,0.7374727661233345,0.28846153846153844,1571
1.01,4,3,3,1.715917614253683,0.28846153846153844,4276
0.34,2,6,5,-0.5205277529013924,0.326923076923077,537
1.01,2,4,3,0.38802817750535423,0.3076923076923076,4138
0.7,4,2,3,1.2965841079121059,0.3653846153846153,2407
0.93,1,6,3,0.17836142433456806,0.2692307692307693,2917
0.5,1,1,3,-1.28930584786095,0.326923076923077,1764
1.36,2,3,2,-0.2409720820070092,0.3076923076923076,6458
1.01,4,5,2,2.1352511205952553,0.28846153846153844,4149
0.23,1,3,6,-0.5205277529013924,0.2692307692307693,530
0.71,3,5,4,0.5976949306761453,0.2500000000000001,2432
1.01,4,2,3,1.1568062724649117,0.3076923076923076,4912
0.7,2,3,2,0.5278060129525484,0.326923076923077,2373
0.33,1,2,3,0.17836142433456806,0.21153846153846156,579
0.53,4,2,3,0.5976949306761453,0.40384615384615385,1282
0.26,1,5,5,0.31813925978176216,0.23076923076923073,482
0.9,1,3,3,-0.17108316428341216,0.2500000000000001,4284
1.51,2,4,6,0.8073616838469315,0.326923076923077,13828
0.3,4,4,6,0.9471395192941255,0.2500000000000001,684
0.42,1,1,3,0.2482503420581651,0.21153846153846156,761
1.27,1,3,4,-0.5205277529013924,0.21153846153846156,10656
0.76,1,5,7,0.2482503420581651,0.2500000000000001,3363
1.5,4,1,2,0.10847250661097103,0.34615384615384615,10302
0.3,1,2,5,0.31813925978176216,0.20769230769230773,703
1.0,1,5,2,0.5976949306761453,0.2500000000000001,4256
1.1,2,4,4,-1.0796390946901588,0.28846153846153844,6653
0.4,3,2,4,-1.63875043647893,0.28846153846153844,770
0.76,1,7,4,-0.03130532883621808,0.2500000000000001,2026
0.91,2,5,5,-0.5205277529013924,0.3076923076923076,4670
2.0,1,3,2,-0.10119424655981511,0.2692307692307693,13351
0.72,3,6,4,-0.10119424655981511,0.3076923076923076,2359
0.4,1,2,6,-0.03130532883621808,0.23076923076923073,1158
0.41,2,4,4,-0.17108316428341216,0.28846153846153844,1061
2.02,1,5,3,0.38802817750535423,0.2500000000000001,12332
1.2,2,4,4,-1.63875043647893,0.28846153846153844,7258
0.78,1,1,5,0.31813925978176216,0.2692307692307693,4350
0.34,3,7,5,-0.03130532883621808,0.28846153846153844,447
0.9,1,4,2,0.6675838483997424,0.23076923076923073,3428
0.51,1,2,3,0.17836142433456806,0.23076923076923073,1343
0.31,4,2,3,1.2965841079121059,0.2692307692307693,544
0.3,3,1,5,0.2482503420581651,0.28846153846153844,742
0.85,1,1,7,0.17836142433456806,0.2500000000000001,7230
2.01,3,2,2,-1.9881950250969103,0.326923076923077,17024
1.03,1,3,4,0.38802817750535423,0.2500000000000001,6922
1.51,2,2,2,-0.8000834237957756,0.3076923076923076,10570
1.01,2,3,2,-2.4075285314384876,0.28846153846153844,3897
0.9,4,4,4,1.0170284370177227,0.28846153846153844,3976
0.7,3,2,4,-1.9881950250969103,0.326923076923077,2845
0.59,2,3,2,0.10847250661097103,0.34615384615384615,1319
1.0,4,3,4,1.366473025635703,0.3076923076923076,5929
0.9,4,4,2,1.436361943359295,0.3076923076923076,3303
0.3,3,4,5,-1.0097501769665669,0.2692307692307693,620
0.33,1,5,8,0.2482503420581651,0.23076923076923073,1114
0.31,1,4,7,0.17836142433456806,0.1923076923076924,789
1.51,3,1,4,0.9471395192941255,0.3653846153846153,14205
0.7,1,3,5,0.5278060129525484,0.2500000000000001,2726
0.72,3,2,3,-1.9881950250969103,0.28846153846153844,2646
0.3,1,5,6,0.6675838483997424,0.1923076923076924,590
0.4,1,3,6,0.17836142433456806,0.2500000000000001,1015
0.51,3,2,4,1.646028696530081,0.2692307692307693,1549
0.32,1,4,5,-0.10119424655981511,0.2692307692307693,645
0.82,3,7,2,0.17836142433456806,0.28846153846153844,2175
0.31,1,4,8,-1.0796390946901588,0.3076923076923076,891
0.72,3,6,3,1.0170284370177227,0.2692307692307693,2345
0.57,2,3,5,-0.31086099973060627,0.28846153846153844,1915
0.33,3,6,6,0.2482503420581651,0.2500000000000001,579
1.0,2,4,7,-0.31086099973060627,0.3653846153846153,7644
0.6,3,4,5,-0.10119424655981511,0.2500000000000001,1912
0.7,3,3,2,-1.4989726010317361,0.34615384615384615,2039
0.25,3,2,7,-2.82686203778006,0.3653846153846153,548
0.4,2,2,3,0.8073616838469315,0.3076923076923076,882
0.44,2,4,6,-0.31086099973060627,0.326923076923077,1081
0.38,2,2,5,-1.0796390946901588,0.28846153846153844,1000
1.11,3,3,3,-1.149528012413756,0.34615384615384615,5384
0.89,4,2,2,1.7858065319772751,0.423076923076923,2728
1.2,2,5,2,-0.6603055883485865,0.3076923076923076,4301
1.01,2,1,5,-0.45063883517779535,0.34615384615384615,7785
1.28,1,4,5,0.17836142433456806,0.2692307692307693,9498
0.35,3,3,7,-0.10119424655981511,0.2500000000000001,966
1.21,1,1,5,-0.5205277529013924,0.2692307692307693,10335
0.47,1,2,5,-0.17108316428341216,0.23076923076923073,1400
0.32,2,5,3,0.10847250661097103,0.28846153846153844,576
0.32,1,2,6,-0.17108316428341216,0.23076923076923073,864
0.7,2,6,1,0.38802817750535423,0.28846153846153844,1107
0.31,1,4,8,-0.03130532883621808,0.2500000000000001,988
1.03,2,7,5,0.038583588887373996,0.28846153846153844,3957
0.81,2,3,3,-1.63875043647893,0.326923076923077,2403
1.87,1,7,3,0.38802817750535423,0.2692307692307693,10137
1.24,2,7,1,0.10847250661097103,0.23076923076923073,2994
0.33,2,6,5,0.6675838483997424,0.28846153846153844,521
0.71,2,7,4,-1.149528012413756,0.34615384615384615,1968
0.31,1,5,7,-0.38074991745419834,0.28846153846153844,671
0.9,5,3,4,-1.5688615187553332,0.46153846153846156,4536
0.41,1,4,8,0.45791709522895124,0.21153846153846156,1259
1.01,2,6,2,-0.45063883517779535,0.28846153846153844,3874
0.91,1,3,2,-0.45063883517779535,0.23076923076923073,3246
0.41,1,2,6,-1.219416930137353,0.2692307692307693,1243
0.3,1,1,3,0.038583588887373996,0.2500000000000001,508
2.01,2,5,2,-0.8699723415193726,0.34615384615384615,16287
0.32,1,6,5,-0.5904166706249895,0.2500000000000001,505
0.5,4,3,5,-0.2409720820070092,0.34615384615384615,1613
1.01,5,3,5,1.9255843674244693,0.3076923076923076,6391
0.41,1,3,6,0.38802817750535423,0.2500000000000001,1192
0.52,2,2,4,-0.10119424655981511,0.3076923076923076,1576
0.55,1,6,2,-0.9398612592429697,0.2500000000000001,1109
0.5,2,2,4,0.2482503420581651,0.3653846153846153,1559
1.01,2,2,4,0.45791709522895124,0.326923076923077,6606
0.9,4,3,3,1.576139778806489,0.3076923076923076,3696
1.21,2,6,2,-1.28930584786095,0.34615384615384615,4337
1.01,3,2,6,0.7374727661233345,0.2500000000000001,9089
0.7,3,1,3,0.5278060129525484,0.3846153846153847,2374
0.37,3,2,2,0.10847250661097103,0.23076923076923073,541
0.61,3,5,5,-1.149528012413756,0.2500000000000001,2123
0.42,1,5,5,0.038583588887373996,0.23076923076923073,830
2.21,2,6,3,-0.45063883517779535,0.3076923076923076,17714
0.71,3,2,3,-1.219416930137353,0.2500000000000001,3122
0.57,3,2,4,-0.5205277529013924,0.2692307692307693,1785
1.21,3,5,3,0.45791709522895124,0.28846153846153844,5826
0.78,1,3,2,-1.429083683308139,0.2692307692307693,2431
0.3,4,1,2,1.1568062724649117,0.2500000000000001,447
0.92,1,5,8,0.5278060129525484,0.23076923076923073,5758
0.33,2,4,5,0.38802817750535423,0.28846153846153844,854
0.31,3,4,4,0.5976949306761453,0.2692307692307693,544
0.3,1,2,7,-0.38074991745419834,0.2692307692307693,1102
1.07,2,3,2,-0.03130532883621808,0.28846153846153844,4366
0.35,3,2,7,0.8772506015705285,0.3076923076923076,835
1.24,2,6,4,0.2482503420581651,0.23076923076923073,5889
0.7,1,3,3,0.38802817750535423,0.2500000000000001,2382
2.23,3,7,2,-0.8699723415193726,0.34615384615384615,12655
0.4,1,2,7,-0.03130532883621808,0.23076923076923073,1824
0.8,3,6,4,0.17836142433456806,0.2153846153846154,2591
0.42,1,1,2,0.45791709522895124,0.2692307692307693,898
1.04,3,4,4,0.10847250661097103,0.2692307692307693,6177
1.52,5,5,3,1.9954732851480612,0.23076923076923073,7433
0.37,3,4,5,0.9471395192941255,0.2500000000000001,957
1.04,1,5,2,-0.45063883517779535,0.2500000000000001,4368
0.94,3,2,3,0.038583588887373996,0.2500000000000001,4661
1.5,2,4,3,0.38802817750535423,0.28846153846153844,10428
0.71,3,5,5,0.2482503420581651,0.23076923076923073,2569
0.9,4,2,3,-0.9398612592429697,0.28846153846153844,4147
0.7,3,3,4,0.45791709522895124,0.2500000000000001,2473
0.9,2,3,2,0.10847250661097103,0.3653846153846153,3210
0.34,1,1,4,-0.8000834237957756,0.2692307692307693,1033
0.24,3,3,4,0.10847250661097103,0.3076923076923076,419
1.2,3,4,4,1.2266951901885088,0.2692307692307693,8032
1.52,1,4,3,0.8772506015705285,0.23076923076923073,11510
0.37,2,3,3,0.38802817750535423,0.3076923076923076,791
0.93,5,1,4,-3.8053068859104084,0.46153846153846156,5078
0.52,2,4,6,0.038583588887373996,0.3076923076923076,2012
0.28,3,2,6,-1.3591947655845469,0.2692307692307693,642
1.09,1,3,5,-0.03130532883621808,0.2692307692307693,8730
1.02,2,3,3,-2.3376396137148907,0.3076923076923076,4855
1.33,5,4,2,0.8772506015705285,0.3653846153846153,6078
1.6,1,7,4,0.10847250661097103,0.23076923076923073,8886
0.9,3,6,2,-0.17108316428341216,0.2692307692307693,3503
0.25,1,4,4,0.038583588887373996,0.28846153846153844,459
0.4,1,2,5,0.45791709522895124,0.21153846153846156,951
1.2,2,1,4,-0.10119424655981511,0.326923076923077,8693
0.33,3,4,7,0.038583588887373996,0.23076923076923073,795
0.3,2,4,6,0.8073616838469315,0.28846153846153844,819
1.02,3,2,5,0.8073616838469315,0.21153846153846156,8317
1.5,2,6,8,0.8073616838469315,0.28846153846153844,10332
0.72,1,6,6,-0.17108316428341216,0.28846153846153844,2594
1.02,1,6,4,-0.17108316428341216,0.2692307692307693,4662
1.05,1,3,4,0.6675838483997424,0.2500000000000001,6403
0.33,1,1,4,-0.7301945060721785,0.2500000000000001,803
0.72,2,6,4,-0.5904166706249895,0.326923076923077,2333
0.36,2,2,4,0.5278060129525484,0.28846153846153844,684
0.39,2,4,8,-1.9183061073733132,0.326923076923077,1362
0.4,1,1,6,-0.38074991745419834,0.2500000000000001,1693
0.31,2,6,3,-1.149528012413756,0.3076923076923076,537
